exp_begin,model_id,epoch,train_loss,train_acc,train_time,valid_loss,valid_acc,valid_time,test_loss,test_acc,test_time,exp_name,bn_layer,bn_act,optim,sched,lr,num_epoch,seed,act,skip,stat_file,model_file
06:08:43,3,1,2.082475539973325,37.15632992327366,45.17468452453613,1.9910646441635813,46.48686305732484,3.5712690353393555,1.9029902517795563,55.078125,0.7871134281158447,exp2-skip,none,before,adam,const,0.001,15,3456,silu,2,output/exp2-skip_model-3_stat.csv,output/exp2-skip_model-3_model.pt
06:08:43,3,2,1.9881994404146432,46.93893861892583,45.68025326728821,1.9340932802030235,52.328821656050955,3.508604049682617,1.9029902517795563,55.078125,0.7871134281158447,exp2-skip,none,before,adam,const,0.001,15,3456,silu,2,output/exp2-skip_model-3_stat.csv,output/exp2-skip_model-3_model.pt
06:08:43,3,3,1.940870902422444,51.59646739130435,46.03520154953003,1.9114957364501468,54.59792993630573,3.6079554557800293,1.9029902517795563,55.078125,0.7871134281158447,exp2-skip,none,before,adam,const,0.001,15,3456,silu,2,output/exp2-skip_model-3_stat.csv,output/exp2-skip_model-3_model.pt
06:08:43,3,4,1.9097268148456388,54.97322570332481,46.084508180618286,1.8719752867510364,58.608678343949045,3.642686605453491,1.9029902517795563,55.078125,0.7871134281158447,exp2-skip,none,before,adam,const,0.001,15,3456,silu,2,output/exp2-skip_model-3_stat.csv,output/exp2-skip_model-3_model.pt
06:08:43,3,5,1.8838811477126978,57.412883631713555,45.69354200363159,1.8576662236717856,59.972133757961785,3.5484097003936768,1.9029902517795563,55.078125,0.7871134281158447,exp2-skip,none,before,adam,const,0.001,15,3456,silu,2,output/exp2-skip_model-3_stat.csv,output/exp2-skip_model-3_model.pt
06:08:43,3,6,1.865869712341777,59.34103260869565,45.753437995910645,1.846011284809963,61.3953025477707,3.6024656295776367,1.9029902517795563,55.078125,0.7871134281158447,exp2-skip,none,before,adam,const,0.001,15,3456,silu,2,output/exp2-skip_model-3_stat.csv,output/exp2-skip_model-3_model.pt
06:08:43,3,7,1.8499717495935348,60.797634271099746,45.73649597167969,1.8296155732148771,63.107085987261144,3.6363749504089355,1.9029902517795563,55.078125,0.7871134281158447,exp2-skip,none,before,adam,const,0.001,15,3456,silu,2,output/exp2-skip_model-3_stat.csv,output/exp2-skip_model-3_model.pt
06:08:43,3,8,1.8346691055371023,62.555946291560105,45.825042724609375,1.8182452150211212,64.14211783439491,3.656575918197632,1.9029902517795563,55.078125,0.7871134281158447,exp2-skip,none,before,adam,const,0.001,15,3456,silu,2,output/exp2-skip_model-3_stat.csv,output/exp2-skip_model-3_model.pt
06:08:43,3,9,1.8253733293174783,63.367167519181585,46.14444184303284,1.8053117231198936,65.34633757961784,3.616351366043091,1.9029902517795563,55.078125,0.7871134281158447,exp2-skip,none,before,adam,const,0.001,15,3456,silu,2,output/exp2-skip_model-3_stat.csv,output/exp2-skip_model-3_model.pt
06:08:43,3,10,1.8200267605159595,63.86269181585678,45.9387047290802,1.8155699824071994,64.12221337579618,3.6082534790039062,1.9029902517795563,55.078125,0.7871134281158447,exp2-skip,none,before,adam,const,0.001,15,3456,silu,2,output/exp2-skip_model-3_stat.csv,output/exp2-skip_model-3_model.pt
06:08:43,3,11,1.8042972363779306,65.54307864450128,46.067742347717285,1.7970939138133055,66.32165605095541,3.591099977493286,1.9029902517795563,55.078125,0.7871134281158447,exp2-skip,none,before,adam,const,0.001,15,3456,silu,2,output/exp2-skip_model-3_stat.csv,output/exp2-skip_model-3_model.pt
06:08:43,3,12,1.8040269465397691,65.54108056265984,45.18437075614929,1.7857138882776735,67.31687898089172,3.602984666824341,1.9029902517795563,55.078125,0.7871134281158447,exp2-skip,none,before,adam,const,0.001,15,3456,silu,2,output/exp2-skip_model-3_stat.csv,output/exp2-skip_model-3_model.pt
06:08:43,3,13,1.800605458829104,65.79483695652173,45.49386191368103,1.7943899631500244,66.53065286624204,3.633610963821411,1.9029902517795563,55.078125,0.7871134281158447,exp2-skip,none,before,adam,const,0.001,15,3456,silu,2,output/exp2-skip_model-3_stat.csv,output/exp2-skip_model-3_model.pt
06:08:43,3,14,1.7928261404757,66.7099584398977,45.34577226638794,1.7752268299175675,68.45143312101911,3.5487072467803955,1.9029902517795563,55.078125,0.7871134281158447,exp2-skip,none,before,adam,const,0.001,15,3456,silu,2,output/exp2-skip_model-3_stat.csv,output/exp2-skip_model-3_model.pt
06:08:43,3,15,1.7884895469221618,67.03964194373401,45.90393280982971,1.7720567253744526,68.75995222929936,3.5834197998046875,1.9029902517795563,55.078125,0.7871134281158447,exp2-skip,none,before,adam,const,0.001,15,3456,silu,2,output/exp2-skip_model-3_stat.csv,output/exp2-skip_model-3_model.pt
