exp_begin,model_id,epoch,train_loss,train_acc,train_time,valid_loss,valid_acc,valid_time,test_loss,test_acc,test_time,exp_name,act,skip,optim,sched,lr,num_epoch,seed,bn_act,bn_layer,stat_file,model_file
07:12:03,4,1,2.082116484642029,37.324168797953966,45.586894512176514,1.9928906586519473,46.09872611464968,3.5189733505249023,1.8993013426661491,55.6640625,0.7712523937225342,exp3-bn,silu,2,adam,const,0.001,15,3456,after,fc,output/exp3-bn_model-4_stat.csv,output/exp3-bn_model-4_model.pt
07:12:03,4,2,1.9842415833107345,47.33455882352941,45.020188331604004,1.9397791745556388,51.86106687898089,3.4819047451019287,1.8993013426661491,55.6640625,0.7712523937225342,exp3-bn,silu,2,adam,const,0.001,15,3456,after,fc,output/exp3-bn_model-4_stat.csv,output/exp3-bn_model-4_model.pt
07:12:03,4,3,1.9377243247483393,51.98809143222506,45.242552042007446,1.896271347240278,56.3296178343949,3.6334171295166016,1.8993013426661491,55.6640625,0.7712523937225342,exp3-bn,silu,2,adam,const,0.001,15,3456,after,fc,output/exp3-bn_model-4_stat.csv,output/exp3-bn_model-4_model.pt
07:12:03,4,4,1.9048748220629095,55.36884590792839,45.36983251571655,1.8723652210964519,58.56886942675159,3.5949251651763916,1.8993013426661491,55.6640625,0.7712523937225342,exp3-bn,silu,2,adam,const,0.001,15,3456,after,fc,output/exp3-bn_model-4_stat.csv,output/exp3-bn_model-4_model.pt
07:12:03,4,5,1.879079478018729,58.06825447570333,45.07397699356079,1.8528373370504683,60.63893312101911,3.5354888439178467,1.8993013426661491,55.6640625,0.7712523937225342,exp3-bn,silu,2,adam,const,0.001,15,3456,after,fc,output/exp3-bn_model-4_stat.csv,output/exp3-bn_model-4_model.pt
07:12:03,4,6,1.8587884378555182,60.10829603580563,45.27026343345642,1.8334375361728061,62.63933121019108,3.5772042274475098,1.8993013426661491,55.6640625,0.7712523937225342,exp3-bn,silu,2,adam,const,0.001,15,3456,after,fc,output/exp3-bn_model-4_stat.csv,output/exp3-bn_model-4_model.pt
07:12:03,4,7,1.846147849431733,61.2352141943734,45.19243025779724,1.8189454283683923,64.07245222929936,3.5292837619781494,1.8993013426661491,55.6640625,0.7712523937225342,exp3-bn,silu,2,adam,const,0.001,15,3456,after,fc,output/exp3-bn_model-4_stat.csv,output/exp3-bn_model-4_model.pt
07:12:03,4,8,1.8322573144112706,62.78572570332481,44.973461389541626,1.8201707685069672,63.76393312101911,3.586583375930786,1.8993013426661491,55.6640625,0.7712523937225342,exp3-bn,silu,2,adam,const,0.001,15,3456,after,fc,output/exp3-bn_model-4_stat.csv,output/exp3-bn_model-4_model.pt
07:12:03,4,9,1.8209206256110344,63.84870524296675,45.175047874450684,1.802343806643395,65.44585987261146,3.387566328048706,1.8993013426661491,55.6640625,0.7712523937225342,exp3-bn,silu,2,adam,const,0.001,15,3456,after,fc,output/exp3-bn_model-4_stat.csv,output/exp3-bn_model-4_model.pt
07:12:03,4,10,1.8156498882471752,64.40217391304348,44.645426750183105,1.8057016756883852,65.21695859872611,3.550415277481079,1.8993013426661491,55.6640625,0.7712523937225342,exp3-bn,silu,2,adam,const,0.001,15,3456,after,fc,output/exp3-bn_model-4_stat.csv,output/exp3-bn_model-4_model.pt
07:12:03,4,11,1.8055992772817002,65.37124360613811,45.16211175918579,1.797985338101721,66.34156050955414,3.5540740489959717,1.8993013426661491,55.6640625,0.7712523937225342,exp3-bn,silu,2,adam,const,0.001,15,3456,after,fc,output/exp3-bn_model-4_stat.csv,output/exp3-bn_model-4_model.pt
07:12:03,4,12,1.8050824394616325,65.44317455242967,44.75563097000122,1.794279450823547,66.38136942675159,3.5398471355438232,1.8993013426661491,55.6640625,0.7712523937225342,exp3-bn,silu,2,adam,const,0.001,15,3456,after,fc,output/exp3-bn_model-4_stat.csv,output/exp3-bn_model-4_model.pt
07:12:03,4,13,1.7971340934638782,66.24840153452685,45.595579624176025,1.7870772439203444,67.22730891719745,3.5533339977264404,1.8993013426661491,55.6640625,0.7712523937225342,exp3-bn,silu,2,adam,const,0.001,15,3456,after,fc,output/exp3-bn_model-4_stat.csv,output/exp3-bn_model-4_model.pt
07:12:03,4,14,1.7910999806640704,66.7718989769821,45.680238246917725,1.7800671902431804,67.92396496815287,3.6619296073913574,1.8993013426661491,55.6640625,0.7712523937225342,exp3-bn,silu,2,adam,const,0.001,15,3456,after,fc,output/exp3-bn_model-4_stat.csv,output/exp3-bn_model-4_model.pt
07:12:03,4,15,1.7851996819686402,67.38331202046035,45.44035196304321,1.7716876169678513,68.76990445859873,3.536346673965454,1.8993013426661491,55.6640625,0.7712523937225342,exp3-bn,silu,2,adam,const,0.001,15,3456,after,fc,output/exp3-bn_model-4_stat.csv,output/exp3-bn_model-4_model.pt
