exp_begin,model_id,epoch,train_loss,train_acc,train_time,valid_loss,valid_acc,valid_time,test_loss,test_acc,test_time,exp_name,act,skip,bn_layer,bn_act,optim,lr,num_epoch,seed,sched,stat_file,model_file
05:26:20,3,1,2.147628840887943,30.871563299232736,41.671043157577515,2.0332070166551612,43.63132911392405,3.2099196910858154,1.8366163969039917,62.373046875,0.7365555763244629,exp5-sgdsched,silu,2,all,before,sgd,0.1,60,3456,reduce_on_plateau,output/exp5-sgdsched_model-3_stat.csv,output/exp5-sgdsched_model-3_model.pt
05:26:20,3,2,2.034905890369659,42.96035805626598,41.94057035446167,1.9857088870640043,48.41772151898734,3.2550227642059326,1.8366163969039917,62.373046875,0.7365555763244629,exp5-sgdsched,silu,2,all,before,sgd,0.1,60,3456,reduce_on_plateau,output/exp5-sgdsched_model-3_stat.csv,output/exp5-sgdsched_model-3_model.pt
05:26:20,3,3,1.98573882317604,47.89402173913044,42.06815004348755,1.9543747479402567,50.77136075949367,3.238057851791382,1.8366163969039917,62.373046875,0.7365555763244629,exp5-sgdsched,silu,2,all,before,sgd,0.1,60,3456,reduce_on_plateau,output/exp5-sgdsched_model-3_stat.csv,output/exp5-sgdsched_model-3_model.pt
05:26:20,3,4,1.9506820205532376,51.35949488491048,41.79632377624512,1.9073692786542675,55.508306962025316,3.2296195030212402,1.8366163969039917,62.373046875,0.7365555763244629,exp5-sgdsched,silu,2,all,before,sgd,0.1,60,3456,reduce_on_plateau,output/exp5-sgdsched_model-3_stat.csv,output/exp5-sgdsched_model-3_model.pt
05:26:20,3,5,1.9218876151477589,54.548433503836314,42.008360624313354,1.891617260401762,57.59493670886076,3.2612173557281494,1.8366163969039917,62.373046875,0.7365555763244629,exp5-sgdsched,silu,2,all,before,sgd,0.1,60,3456,reduce_on_plateau,output/exp5-sgdsched_model-3_stat.csv,output/exp5-sgdsched_model-3_model.pt
05:26:20,3,6,1.9032791880390527,56.283168158567776,41.867929458618164,1.8600597125065477,60.87816455696203,3.2400388717651367,1.8366163969039917,62.373046875,0.7365555763244629,exp5-sgdsched,silu,2,all,before,sgd,0.1,60,3456,reduce_on_plateau,output/exp5-sgdsched_model-3_stat.csv,output/exp5-sgdsched_model-3_model.pt
05:26:20,3,7,1.8856464618307245,57.95915920716113,42.01951813697815,1.8427062608018707,62.37143987341772,3.2675840854644775,1.8366163969039917,62.373046875,0.7365555763244629,exp5-sgdsched,silu,2,all,before,sgd,0.1,60,3456,reduce_on_plateau,output/exp5-sgdsched_model-3_stat.csv,output/exp5-sgdsched_model-3_model.pt
05:26:20,3,8,1.8690640408059824,59.71627237851662,41.803146839141846,1.8590205862552305,60.20569620253165,3.211545944213867,1.8366163969039917,62.373046875,0.7365555763244629,exp5-sgdsched,silu,2,all,before,sgd,0.1,60,3456,reduce_on_plateau,output/exp5-sgdsched_model-3_stat.csv,output/exp5-sgdsched_model-3_model.pt
05:26:20,3,9,1.8568257849539638,60.80962276214834,42.00738453865051,1.8208412882647937,64.6756329113924,3.2209999561309814,1.8366163969039917,62.373046875,0.7365555763244629,exp5-sgdsched,silu,2,all,before,sgd,0.1,60,3456,reduce_on_plateau,output/exp5-sgdsched_model-3_stat.csv,output/exp5-sgdsched_model-3_model.pt
05:26:20,3,10,1.8461270012209177,61.81265984654731,41.970762491226196,1.8176811722260486,64.50751582278481,3.1910154819488525,1.8366163969039917,62.373046875,0.7365555763244629,exp5-sgdsched,silu,2,all,before,sgd,0.1,60,3456,reduce_on_plateau,output/exp5-sgdsched_model-3_stat.csv,output/exp5-sgdsched_model-3_model.pt
05:26:20,3,11,1.8375787908768715,62.688219309462916,41.8455548286438,1.8237152220327644,64.27017405063292,3.228012800216675,1.8366163969039917,62.373046875,0.7365555763244629,exp5-sgdsched,silu,2,all,before,sgd,0.1,60,3456,reduce_on_plateau,output/exp5-sgdsched_model-3_stat.csv,output/exp5-sgdsched_model-3_model.pt
05:26:20,3,12,1.8294010881877616,63.48225703324808,41.64419388771057,1.815913188306591,64.80419303797468,3.275451421737671,1.8366163969039917,62.373046875,0.7365555763244629,exp5-sgdsched,silu,2,all,before,sgd,0.1,60,3456,reduce_on_plateau,output/exp5-sgdsched_model-3_stat.csv,output/exp5-sgdsched_model-3_model.pt
05:26:20,3,13,1.8226878813770422,64.08687659846548,41.934746742248535,1.8409893542905398,62.24287974683544,3.2710046768188477,1.8366163969039917,62.373046875,0.7365555763244629,exp5-sgdsched,silu,2,all,before,sgd,0.1,60,3456,reduce_on_plateau,output/exp5-sgdsched_model-3_stat.csv,output/exp5-sgdsched_model-3_model.pt
05:26:20,3,14,1.8148217609776256,64.90928708439898,41.9083149433136,1.7936103555220593,66.92049050632912,3.331965684890747,1.8366163969039917,62.373046875,0.7365555763244629,exp5-sgdsched,silu,2,all,before,sgd,0.1,60,3456,reduce_on_plateau,output/exp5-sgdsched_model-3_stat.csv,output/exp5-sgdsched_model-3_model.pt
05:26:20,3,15,1.8067025815129585,65.74248721227622,41.798065185546875,1.7881929089751425,67.63251582278481,3.267505407333374,1.8366163969039917,62.373046875,0.7365555763244629,exp5-sgdsched,silu,2,all,before,sgd,0.1,60,3456,reduce_on_plateau,output/exp5-sgdsched_model-3_stat.csv,output/exp5-sgdsched_model-3_model.pt
05:26:20,3,16,1.8018850097266,66.2619884910486,41.85619115829468,1.780000298838072,68.15664556962025,3.2400448322296143,1.8366163969039917,62.373046875,0.7365555763244629,exp5-sgdsched,silu,2,all,before,sgd,0.1,60,3456,reduce_on_plateau,output/exp5-sgdsched_model-3_stat.csv,output/exp5-sgdsched_model-3_model.pt
05:26:20,3,17,1.7958484260017609,66.86421035805627,41.982654333114624,1.7760094751285602,68.71044303797468,3.249375820159912,1.8366163969039917,62.373046875,0.7365555763244629,exp5-sgdsched,silu,2,all,before,sgd,0.1,60,3456,reduce_on_plateau,output/exp5-sgdsched_model-3_stat.csv,output/exp5-sgdsched_model-3_model.pt
