exp_begin,model_id,epoch,train_loss,train_acc,train_time,valid_loss,valid_acc,valid_time,test_loss,test_acc,test_time,exp_name,act,skip,optim,sched,lr,num_epoch,seed,bn_act,bn_layer,stat_file,model_file
06:21:04,0,1,2.0262744591364164,43.26046994884911,47.55972385406494,1.9143752808783465,54.48845541401274,3.5902788639068604,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,2,1.9160657124141294,54.41975703324808,47.57444643974304,1.8819373701788058,57.84235668789809,3.6439781188964844,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,3,1.8777785526821986,58.25007992327366,47.90377926826477,1.8390856419399286,62.091958598726116,3.6367969512939453,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,4,1.8501658006702237,61.00743286445013,47.719650983810425,1.817442002569794,64.171974522293,3.645831346511841,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,5,1.8327768373367426,62.76974104859335,47.63875150680542,1.8002870280271883,66.28184713375796,3.6724255084991455,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,6,1.818642647370048,64.24032928388746,47.733638048172,1.7866891850331785,67.33678343949045,3.5725512504577637,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,7,1.8098622901970163,65.0295716112532,47.37201189994812,1.7805049905351773,68.03343949044586,3.655296802520752,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,8,1.7954282643240127,66.46419437340154,47.68236589431763,1.7735245971922662,68.78980891719745,3.61893892288208,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,9,1.792877278364528,66.72993925831202,47.86311197280884,1.768023541778516,69.30732484076434,3.6342742443084717,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,10,1.7852344180616881,67.45324488491049,47.94627928733826,1.7605276829118182,69.9343152866242,3.6380133628845215,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,11,1.77586705087091,68.46627237851662,47.8377685546875,1.7620359158060352,69.78503184713375,3.6307804584503174,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,12,1.7726961488613997,68.74000959079284,47.5939679145813,1.748108430273214,71.23805732484077,3.666562080383301,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,13,1.7656801454246502,69.44533248081841,47.5522301197052,1.7493325859118418,71.21815286624204,3.6381430625915527,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,14,1.7630528932642144,69.69109654731457,47.839661598205566,1.73934655508418,72.07404458598727,3.626343011856079,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,15,1.7582992437245595,70.15465153452685,47.942456007003784,1.7409702091460015,71.94466560509554,3.6784074306488037,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:33:56,1,1,2.081744209427358,37.28620524296675,45.74045372009277,1.9928099516850368,46.048964968152866,3.6064834594726562,1.9130343049764633,54.19921875,0.7836573123931885,exp3-bn,silu,2,adam,const,0.001,15,3456,before,fc,output/exp3-bn_model-1_stat.csv,output/exp3-bn_model-1_model.pt
06:33:56,1,2,1.9859686513690997,47.138746803069054,46.030534982681274,1.9579459740098115,49.761146496815286,3.5800580978393555,1.9130343049764633,54.19921875,0.7836573123931885,exp3-bn,silu,2,adam,const,0.001,15,3456,before,fc,output/exp3-bn_model-1_stat.csv,output/exp3-bn_model-1_model.pt
06:33:56,1,3,1.937056178936873,52.10597826086956,45.93020820617676,1.8955893721550134,56.44904458598726,3.6800646781921387,1.9130343049764633,54.19921875,0.7836573123931885,exp3-bn,silu,2,adam,const,0.001,15,3456,before,fc,output/exp3-bn_model-1_stat.csv,output/exp3-bn_model-1_model.pt
06:33:56,1,4,1.906745959120943,55.11309143222506,45.71764373779297,1.878538824950054,58.0812101910828,3.5105795860290527,1.9130343049764633,54.19921875,0.7836573123931885,exp3-bn,silu,2,adam,const,0.001,15,3456,before,fc,output/exp3-bn_model-1_stat.csv,output/exp3-bn_model-1_model.pt
06:33:56,1,5,1.879932113010865,57.84846547314578,45.604047775268555,1.8457525027026036,61.37539808917197,3.662550210952759,1.9130343049764633,54.19921875,0.7836573123931885,exp3-bn,silu,2,adam,const,0.001,15,3456,before,fc,output/exp3-bn_model-1_stat.csv,output/exp3-bn_model-1_model.pt
06:33:56,1,6,1.862900049180326,59.70668158567775,45.84759831428528,1.833590925119485,62.679140127388536,3.5837502479553223,1.9130343049764633,54.19921875,0.7836573123931885,exp3-bn,silu,2,adam,const,0.001,15,3456,before,fc,output/exp3-bn_model-1_stat.csv,output/exp3-bn_model-1_model.pt
06:33:56,1,7,1.847862295330028,61.21123721227622,46.02183151245117,1.8308561645495665,62.818471337579616,3.5628864765167236,1.9130343049764633,54.19921875,0.7836573123931885,exp3-bn,silu,2,adam,const,0.001,15,3456,before,fc,output/exp3-bn_model-1_stat.csv,output/exp3-bn_model-1_model.pt
06:33:56,1,8,1.8346855969685119,62.47202685421995,45.60910439491272,1.8185550308531258,63.97292993630573,3.583773374557495,1.9130343049764633,54.19921875,0.7836573123931885,exp3-bn,silu,2,adam,const,0.001,15,3456,before,fc,output/exp3-bn_model-1_stat.csv,output/exp3-bn_model-1_model.pt
06:33:56,1,9,1.8272763632447517,63.107416879795394,45.78589463233948,1.806570826062731,65.31648089171975,3.5680010318756104,1.9130343049764633,54.19921875,0.7836573123931885,exp3-bn,silu,2,adam,const,0.001,15,3456,before,fc,output/exp3-bn_model-1_stat.csv,output/exp3-bn_model-1_model.pt
06:33:56,1,10,1.8176030533393022,64.1064578005115,45.45896673202515,1.8003083345996347,65.90366242038216,3.705747365951538,1.9130343049764633,54.19921875,0.7836573123931885,exp3-bn,silu,2,adam,const,0.001,15,3456,before,fc,output/exp3-bn_model-1_stat.csv,output/exp3-bn_model-1_model.pt
06:33:56,1,11,1.807315228997594,65.20740089514067,45.787322759628296,1.794135664678683,66.6500796178344,3.6064863204956055,1.9130343049764633,54.19921875,0.7836573123931885,exp3-bn,silu,2,adam,const,0.001,15,3456,before,fc,output/exp3-bn_model-1_stat.csv,output/exp3-bn_model-1_model.pt
06:33:56,1,12,1.8054125804425505,65.40720907928389,45.40082287788391,1.7890892476792548,67.15764331210191,3.646549940109253,1.9130343049764633,54.19921875,0.7836573123931885,exp3-bn,silu,2,adam,const,0.001,15,3456,before,fc,output/exp3-bn_model-1_stat.csv,output/exp3-bn_model-1_model.pt
06:33:56,1,13,1.7987411807260245,66.05658567774935,45.52268719673157,1.7825053368404413,67.7547770700637,3.595021963119507,1.9130343049764633,54.19921875,0.7836573123931885,exp3-bn,silu,2,adam,const,0.001,15,3456,before,fc,output/exp3-bn_model-1_stat.csv,output/exp3-bn_model-1_model.pt
06:33:56,1,14,1.7971063080955954,66.16648017902813,45.455543756484985,1.7744970663337951,68.57085987261146,3.6134724617004395,1.9130343049764633,54.19921875,0.7836573123931885,exp3-bn,silu,2,adam,const,0.001,15,3456,before,fc,output/exp3-bn_model-1_stat.csv,output/exp3-bn_model-1_model.pt
06:33:56,1,15,1.7881452441215515,67.11756713554988,45.59581780433655,1.7727869657953834,68.60071656050955,3.612488031387329,1.9130343049764633,54.19921875,0.7836573123931885,exp3-bn,silu,2,adam,const,0.001,15,3456,before,fc,output/exp3-bn_model-1_stat.csv,output/exp3-bn_model-1_model.pt
06:46:16,2,1,2.027922914003777,43.0806425831202,47.871898889541626,1.9146762129607473,54.59792993630573,3.6208531856536865,1.8685238249599934,59.08203125,0.8185129165649414,exp3-bn,silu,2,adam,const,0.001,15,3456,before,all,output/exp3-bn_model-2_stat.csv,output/exp3-bn_model-2_model.pt
06:46:16,2,2,1.9185956794282664,54.18398337595908,47.81884503364563,1.8720646876438407,58.9171974522293,3.7048511505126953,1.8685238249599934,59.08203125,0.8185129165649414,exp3-bn,silu,2,adam,const,0.001,15,3456,before,all,output/exp3-bn_model-2_stat.csv,output/exp3-bn_model-2_model.pt
06:46:16,2,3,1.8830750974852715,57.792519181585675,47.88045310974121,1.8491931303291564,60.927547770700635,3.6809709072113037,1.8685238249599934,59.08203125,0.8185129165649414,exp3-bn,silu,2,adam,const,0.001,15,3456,before,all,output/exp3-bn_model-2_stat.csv,output/exp3-bn_model-2_model.pt
06:46:16,2,4,1.8516463713572764,60.87156329923274,47.620537757873535,1.8287550825981578,62.99761146496815,3.5302820205688477,1.8685238249599934,59.08203125,0.8185129165649414,exp3-bn,silu,2,adam,const,0.001,15,3456,before,all,output/exp3-bn_model-2_stat.csv,output/exp3-bn_model-2_model.pt
06:46:16,2,5,1.8367710273589015,62.34015345268542,47.95273733139038,1.8213765135236606,63.8734076433121,3.712738275527954,1.8685238249599934,59.08203125,0.8185129165649414,exp3-bn,silu,2,adam,const,0.001,15,3456,before,all,output/exp3-bn_model-2_stat.csv,output/exp3-bn_model-2_model.pt
06:46:16,2,6,1.8216312617597068,63.78876278772378,47.83526396751404,1.791331493930452,66.84912420382166,3.7078006267547607,1.8685238249599934,59.08203125,0.8185129165649414,exp3-bn,silu,2,adam,const,0.001,15,3456,before,all,output/exp3-bn_model-2_stat.csv,output/exp3-bn_model-2_model.pt
06:46:16,2,7,1.809844189440198,64.98960997442455,48.111987352371216,1.7916938400572273,66.78941082802548,3.7495336532592773,1.8685238249599934,59.08203125,0.8185129165649414,exp3-bn,silu,2,adam,const,0.001,15,3456,before,all,output/exp3-bn_model-2_stat.csv,output/exp3-bn_model-2_model.pt
06:46:16,2,8,1.7976597942354735,66.29835358056266,47.87073612213135,1.779708087064658,68.06329617834395,3.6923000812530518,1.8685238249599934,59.08203125,0.8185129165649414,exp3-bn,silu,2,adam,const,0.001,15,3456,before,all,output/exp3-bn_model-2_stat.csv,output/exp3-bn_model-2_model.pt
06:46:16,2,9,1.7905843135950816,66.94173593350384,47.96318602561951,1.7660386623091,69.40684713375796,3.66381573677063,1.8685238249599934,59.08203125,0.8185129165649414,exp3-bn,silu,2,adam,const,0.001,15,3456,before,all,output/exp3-bn_model-2_stat.csv,output/exp3-bn_model-2_model.pt
06:46:16,2,10,1.7838964117762377,67.58711636828644,47.78201222419739,1.76538057843591,69.67555732484077,3.7061829566955566,1.8685238249599934,59.08203125,0.8185129165649414,exp3-bn,silu,2,adam,const,0.001,15,3456,before,all,output/exp3-bn_model-2_stat.csv,output/exp3-bn_model-2_model.pt
06:46:16,2,11,1.7743436700242865,68.58415920716112,48.15757346153259,1.7449663103006448,71.46695859872611,3.642019748687744,1.8685238249599934,59.08203125,0.8185129165649414,exp3-bn,silu,2,adam,const,0.001,15,3456,before,all,output/exp3-bn_model-2_stat.csv,output/exp3-bn_model-2_model.pt
06:46:16,2,12,1.7694236175788334,69.06369884910485,48.23565673828125,1.7400318748632055,72.0342356687898,3.652128219604492,1.8685238249599934,59.08203125,0.8185129165649414,exp3-bn,silu,2,adam,const,0.001,15,3456,before,all,output/exp3-bn_model-2_stat.csv,output/exp3-bn_model-2_model.pt
06:46:16,2,13,1.7635215176340868,69.56521739130434,48.09486985206604,1.7321360984425636,72.80055732484077,3.660069465637207,1.8685238249599934,59.08203125,0.8185129165649414,exp3-bn,silu,2,adam,const,0.001,15,3456,before,all,output/exp3-bn_model-2_stat.csv,output/exp3-bn_model-2_model.pt
06:46:16,2,14,1.7618485501660106,69.83895460358056,48.02715516090393,1.7368772796764496,72.28304140127389,3.62186336517334,1.8685238249599934,59.08203125,0.8185129165649414,exp3-bn,silu,2,adam,const,0.001,15,3456,before,all,output/exp3-bn_model-2_stat.csv,output/exp3-bn_model-2_model.pt
06:46:16,2,15,1.7541273852138568,70.5602621483376,48.24434041976929,1.7346466643035792,72.62141719745223,3.69718074798584,1.8685238249599934,59.08203125,0.8185129165649414,exp3-bn,silu,2,adam,const,0.001,15,3456,before,all,output/exp3-bn_model-2_stat.csv,output/exp3-bn_model-2_model.pt
06:59:12,3,1,2.054422107041644,40.00759271099744,48.60722041130066,1.9593224783611904,49.71138535031847,3.7174460887908936,1.8914258815348148,56.8359375,0.8138749599456787,exp3-bn,silu,2,adam,const,0.001,15,3456,after,conv,output/exp3-bn_model-3_stat.csv,output/exp3-bn_model-3_model.pt
06:59:12,3,2,1.9567121546286756,50.115888746803066,48.182387590408325,1.901085840668648,55.75238853503185,3.7501368522644043,1.8914258815348148,56.8359375,0.8138749599456787,exp3-bn,silu,2,adam,const,0.001,15,3456,after,conv,output/exp3-bn_model-3_stat.csv,output/exp3-bn_model-3_model.pt
06:59:12,3,3,1.9166214682561966,54.10605818414322,48.14461159706116,1.861412787133721,59.70342356687898,3.676689624786377,1.8914258815348148,56.8359375,0.8138749599456787,exp3-bn,silu,2,adam,const,0.001,15,3456,after,conv,output/exp3-bn_model-3_stat.csv,output/exp3-bn_model-3_model.pt
06:59:12,3,4,1.8852494343772264,57.24504475703325,47.86608815193176,1.8409681578350674,61.64410828025478,3.655959367752075,1.8914258815348148,56.8359375,0.8138749599456787,exp3-bn,silu,2,adam,const,0.001,15,3456,after,conv,output/exp3-bn_model-3_stat.csv,output/exp3-bn_model-3_model.pt
06:59:12,3,5,1.8639147915803562,59.484894501278774,47.94906401634216,1.8223542658386715,63.50517515923567,3.616281747817993,1.8914258815348148,56.8359375,0.8138749599456787,exp3-bn,silu,2,adam,const,0.001,15,3456,after,conv,output/exp3-bn_model-3_stat.csv,output/exp3-bn_model-3_model.pt
06:59:12,3,6,1.8483179246678072,60.96147698209719,47.62333917617798,1.8309393240388032,62.72890127388535,3.6253647804260254,1.8914258815348148,56.8359375,0.8138749599456787,exp3-bn,silu,2,adam,const,0.001,15,3456,after,conv,output/exp3-bn_model-3_stat.csv,output/exp3-bn_model-3_model.pt
06:59:12,3,7,1.837579252469875,62.16831841432225,47.34939742088318,1.7987122771086965,66.20222929936305,3.6441521644592285,1.8914258815348148,56.8359375,0.8138749599456787,exp3-bn,silu,2,adam,const,0.001,15,3456,after,conv,output/exp3-bn_model-3_stat.csv,output/exp3-bn_model-3_model.pt
06:59:12,3,8,1.826391295856222,63.177349744245525,47.51860976219177,1.791170597076416,66.66998407643312,3.666577100753784,1.8914258815348148,56.8359375,0.8138749599456787,exp3-bn,silu,2,adam,const,0.001,15,3456,after,conv,output/exp3-bn_model-3_stat.csv,output/exp3-bn_model-3_model.pt
06:59:12,3,9,1.8216935832177281,63.674872122762146,47.20198035240173,1.7907810158031001,66.8093152866242,3.592552423477173,1.8914258815348148,56.8359375,0.8138749599456787,exp3-bn,silu,2,adam,const,0.001,15,3456,after,conv,output/exp3-bn_model-3_stat.csv,output/exp3-bn_model-3_model.pt
06:59:12,3,10,1.8141735970516644,64.52405690537084,47.72846174240112,1.7897991033116722,67.08797770700637,3.6468262672424316,1.8914258815348148,56.8359375,0.8138749599456787,exp3-bn,silu,2,adam,const,0.001,15,3456,after,conv,output/exp3-bn_model-3_stat.csv,output/exp3-bn_model-3_model.pt
06:59:12,3,11,1.8056408994642974,65.36325127877238,47.50536251068115,1.7791016777609563,68.06329617834395,3.6788203716278076,1.8914258815348148,56.8359375,0.8138749599456787,exp3-bn,silu,2,adam,const,0.001,15,3456,after,conv,output/exp3-bn_model-3_stat.csv,output/exp3-bn_model-3_model.pt
06:59:12,3,12,1.8040850878981374,65.50911125319693,47.37789011001587,1.7745024170845178,68.3718152866242,3.5762712955474854,1.8914258815348148,56.8359375,0.8138749599456787,exp3-bn,silu,2,adam,const,0.001,15,3456,after,conv,output/exp3-bn_model-3_stat.csv,output/exp3-bn_model-3_model.pt
