exp_begin,model_id,epoch,train_loss,train_acc,train_time,valid_loss,valid_acc,valid_time,test_loss,test_acc,test_time,exp_name,bn_layer,bn_act,optim,sched,lr,num_epoch,seed,act,skip,stat_file,model_file
05:44:09,1,1,2.0701754446834553,38.455083120204606,45.38405632972717,1.9742027376867404,48.23845541401274,3.5635569095611572,1.9412064366042614,51.85546875,0.7784581184387207,exp2-skip,none,before,adam,const,0.001,15,3456,tanh,2,output/exp2-skip_model-1_stat.csv,output/exp2-skip_model-1_model.pt
05:44:09,1,2,1.958800711900072,49.880115089514064,45.35389566421509,1.927982000029011,52.70700636942675,3.555976629257202,1.9412064366042614,51.85546875,0.7784581184387207,exp2-skip,none,before,adam,const,0.001,15,3456,tanh,2,output/exp2-skip_model-1_stat.csv,output/exp2-skip_model-1_model.pt
05:44:09,1,3,1.919941911764462,53.802349744245525,44.74280595779419,1.8914330096761132,56.817277070063696,3.5684826374053955,1.9412064366042614,51.85546875,0.7784581184387207,exp2-skip,none,before,adam,const,0.001,15,3456,tanh,2,output/exp2-skip_model-1_stat.csv,output/exp2-skip_model-1_model.pt
05:44:09,1,4,1.8943273670533125,56.39186381074169,44.9772367477417,1.8949002915886557,56.13057324840764,3.5392215251922607,1.9412064366042614,51.85546875,0.7784581184387207,exp2-skip,none,before,adam,const,0.001,15,3456,tanh,2,output/exp2-skip_model-1_stat.csv,output/exp2-skip_model-1_model.pt
05:44:09,1,5,1.8759202239153636,58.31601662404092,45.21384286880493,1.862055085267231,59.65366242038217,3.607813835144043,1.9412064366042614,51.85546875,0.7784581184387207,exp2-skip,none,before,adam,const,0.001,15,3456,tanh,2,output/exp2-skip_model-1_stat.csv,output/exp2-skip_model-1_model.pt
05:44:09,1,6,1.8602637901635426,59.8025895140665,45.40471148490906,1.8449265478522914,61.44506369426752,3.4814367294311523,1.9412064366042614,51.85546875,0.7784581184387207,exp2-skip,none,before,adam,const,0.001,15,3456,tanh,2,output/exp2-skip_model-1_stat.csv,output/exp2-skip_model-1_model.pt
05:44:09,1,7,1.8530354870249852,60.571851023017906,45.26647233963013,1.834449080145283,62.519904458598724,3.569530725479126,1.9412064366042614,51.85546875,0.7784581184387207,exp2-skip,none,before,adam,const,0.001,15,3456,tanh,2,output/exp2-skip_model-1_stat.csv,output/exp2-skip_model-1_model.pt
05:44:09,1,8,1.8426420304476452,61.65481138107417,45.242414474487305,1.8165917032083887,64.2217356687898,3.545438051223755,1.9412064366042614,51.85546875,0.7784581184387207,exp2-skip,none,before,adam,const,0.001,15,3456,tanh,2,output/exp2-skip_model-1_stat.csv,output/exp2-skip_model-1_model.pt
05:44:09,1,9,1.8368636063297692,62.188299232736576,45.095131397247314,1.8335971118538243,62.490047770700635,3.5389113426208496,1.9412064366042614,51.85546875,0.7784581184387207,exp2-skip,none,before,adam,const,0.001,15,3456,tanh,2,output/exp2-skip_model-1_stat.csv,output/exp2-skip_model-1_model.pt
05:44:09,1,10,1.8315528308034248,62.75375639386189,44.837236404418945,1.8092993824345291,64.8984872611465,3.4970850944519043,1.9412064366042614,51.85546875,0.7784581184387207,exp2-skip,none,before,adam,const,0.001,15,3456,tanh,2,output/exp2-skip_model-1_stat.csv,output/exp2-skip_model-1_model.pt
05:44:09,1,11,1.8216368065160864,63.62292199488491,45.062403202056885,1.813521891642528,64.50039808917198,3.5128066539764404,1.9412064366042614,51.85546875,0.7784581184387207,exp2-skip,none,before,adam,const,0.001,15,3456,tanh,2,output/exp2-skip_model-1_stat.csv,output/exp2-skip_model-1_model.pt
05:44:09,1,12,1.8189672281979905,63.976582480818415,44.69391441345215,1.813158673845279,64.4406847133758,3.495277166366577,1.9412064366042614,51.85546875,0.7784581184387207,exp2-skip,none,before,adam,const,0.001,15,3456,tanh,2,output/exp2-skip_model-1_stat.csv,output/exp2-skip_model-1_model.pt
05:44:09,1,13,1.8148731167054237,64.43614130434783,44.55241680145264,1.8176355544169238,63.94307324840764,3.5407285690307617,1.9412064366042614,51.85546875,0.7784581184387207,exp2-skip,none,before,adam,const,0.001,15,3456,tanh,2,output/exp2-skip_model-1_stat.csv,output/exp2-skip_model-1_model.pt
05:44:09,1,14,1.8145517589491043,64.41216432225065,44.99110674858093,1.7950455853893499,66.43113057324841,3.519408941268921,1.9412064366042614,51.85546875,0.7784581184387207,exp2-skip,none,before,adam,const,0.001,15,3456,tanh,2,output/exp2-skip_model-1_stat.csv,output/exp2-skip_model-1_model.pt
05:44:09,1,15,1.81120823655287,64.73984974424552,44.88975429534912,1.796903718808654,66.23208598726114,3.5471935272216797,1.9412064366042614,51.85546875,0.7784581184387207,exp2-skip,none,before,adam,const,0.001,15,3456,tanh,2,output/exp2-skip_model-1_stat.csv,output/exp2-skip_model-1_model.pt
