exp_begin,model_id,epoch,train_loss,train_acc,train_time,valid_loss,valid_acc,valid_time,test_loss,test_acc,test_time,exp_name,skip,bn_layer,bn_act,optim,sched,lr,num_epoch,seed,act,stat_file,model_file
04:34:12,2,1,2.112492416978187,34.01734335038363,44.567968130111694,2.004009856539927,45.272691082802545,3.478954553604126,1.9626528322696686,49.4140625,0.7974815368652344,exp1-actfun,0,none,before,adam,const,0.001,15,3456,relu,output/exp1-actfun_model-2_stat.csv,output/exp1-actfun_model-2_model.pt
04:34:12,2,2,1.995048807100262,46.285565856777495,44.42120385169983,1.9752245245465807,48.288216560509554,3.4834985733032227,1.9626528322696686,49.4140625,0.7974815368652344,exp1-actfun,0,none,before,adam,const,0.001,15,3456,relu,output/exp1-actfun_model-2_stat.csv,output/exp1-actfun_model-2_model.pt
04:34:12,2,3,1.9518217075511317,50.499520460358056,44.447540044784546,1.9070557614040982,55.05573248407644,3.5129902362823486,1.9626528322696686,49.4140625,0.7974815368652344,exp1-actfun,0,none,before,adam,const,0.001,15,3456,relu,output/exp1-actfun_model-2_stat.csv,output/exp1-actfun_model-2_model.pt
04:34:12,2,4,1.9184724691578798,54.00615409207161,44.74181818962097,1.8904933071440193,56.60828025477707,3.5433030128479004,1.9626528322696686,49.4140625,0.7974815368652344,exp1-actfun,0,none,before,adam,const,0.001,15,3456,relu,output/exp1-actfun_model-2_stat.csv,output/exp1-actfun_model-2_model.pt
04:34:12,2,5,1.8962577900008473,56.27397698209719,44.798612117767334,1.8658239780717594,59.1859076433121,3.5615429878234863,1.9626528322696686,49.4140625,0.7974815368652344,exp1-actfun,0,none,before,adam,const,0.001,15,3456,relu,output/exp1-actfun_model-2_stat.csv,output/exp1-actfun_model-2_model.pt
04:34:12,2,6,1.882310393826126,57.58072250639386,44.87463927268982,1.853698435103058,60.62898089171974,3.448296070098877,1.9626528322696686,49.4140625,0.7974815368652344,exp1-actfun,0,none,before,adam,const,0.001,15,3456,relu,output/exp1-actfun_model-2_stat.csv,output/exp1-actfun_model-2_model.pt
04:34:12,2,7,1.8738742649097881,58.37396099744245,44.77687358856201,1.848417235787507,60.99721337579618,3.563878059387207,1.9626528322696686,49.4140625,0.7974815368652344,exp1-actfun,0,none,before,adam,const,0.001,15,3456,relu,output/exp1-actfun_model-2_stat.csv,output/exp1-actfun_model-2_model.pt
04:34:12,2,8,1.8634948542965648,59.496882992327365,44.849900007247925,1.8498112016422734,60.80812101910828,3.5082716941833496,1.9626528322696686,49.4140625,0.7974815368652344,exp1-actfun,0,none,before,adam,const,0.001,15,3456,relu,output/exp1-actfun_model-2_stat.csv,output/exp1-actfun_model-2_model.pt
04:34:12,2,9,1.8530418005440852,60.53388746803069,44.64913320541382,1.8260619427747786,63.266321656050955,3.4788432121276855,1.9626528322696686,49.4140625,0.7974815368652344,exp1-actfun,0,none,before,adam,const,0.001,15,3456,relu,output/exp1-actfun_model-2_stat.csv,output/exp1-actfun_model-2_model.pt
04:34:12,2,10,1.8505693703051418,60.80163043478261,44.8845853805542,1.8354937179832702,62.40047770700637,3.464362621307373,1.9626528322696686,49.4140625,0.7974815368652344,exp1-actfun,0,none,before,adam,const,0.001,15,3456,relu,output/exp1-actfun_model-2_stat.csv,output/exp1-actfun_model-2_model.pt
04:34:12,2,11,1.8436104559227633,61.419037723785166,44.84144377708435,1.8243956193802462,63.34593949044586,3.4574644565582275,1.9626528322696686,49.4140625,0.7974815368652344,exp1-actfun,0,none,before,adam,const,0.001,15,3456,relu,output/exp1-actfun_model-2_stat.csv,output/exp1-actfun_model-2_model.pt
04:34:12,2,12,1.8401327346596876,61.80067135549872,44.64487600326538,1.8394056558609009,62.06210191082803,3.540978193283081,1.9626528322696686,49.4140625,0.7974815368652344,exp1-actfun,0,none,before,adam,const,0.001,15,3456,relu,output/exp1-actfun_model-2_stat.csv,output/exp1-actfun_model-2_model.pt
04:34:12,2,13,1.8343407356220742,62.396099744245525,45.223106145858765,1.8184472102268485,64.04259554140127,3.4959404468536377,1.9626528322696686,49.4140625,0.7974815368652344,exp1-actfun,0,none,before,adam,const,0.001,15,3456,relu,output/exp1-actfun_model-2_stat.csv,output/exp1-actfun_model-2_model.pt
04:34:12,2,14,1.8296233863781786,62.93957800511509,44.742700815200806,1.79984202050859,65.88375796178345,3.4548897743225098,1.9626528322696686,49.4140625,0.7974815368652344,exp1-actfun,0,none,before,adam,const,0.001,15,3456,relu,output/exp1-actfun_model-2_stat.csv,output/exp1-actfun_model-2_model.pt
04:34:12,2,15,1.8315636469884906,62.77173913043478,44.64937114715576,1.8180538172934466,64.14211783439491,3.4080283641815186,1.9626528322696686,49.4140625,0.7974815368652344,exp1-actfun,0,none,before,adam,const,0.001,15,3456,relu,output/exp1-actfun_model-2_stat.csv,output/exp1-actfun_model-2_model.pt
