exp_begin,model_id,epoch,train_loss,train_acc,train_time,valid_loss,valid_acc,valid_time,test_loss,test_acc,test_time,exp_name,act,skip,optim,sched,lr,num_epoch,seed,bn_act,bn_layer,stat_file,model_file
06:21:04,0,1,2.0262744591364164,43.26046994884911,47.55972385406494,1.9143752808783465,54.48845541401274,3.5902788639068604,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,2,1.9160657124141294,54.41975703324808,47.57444643974304,1.8819373701788058,57.84235668789809,3.6439781188964844,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,3,1.8777785526821986,58.25007992327366,47.90377926826477,1.8390856419399286,62.091958598726116,3.6367969512939453,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,4,1.8501658006702237,61.00743286445013,47.719650983810425,1.817442002569794,64.171974522293,3.645831346511841,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,5,1.8327768373367426,62.76974104859335,47.63875150680542,1.8002870280271883,66.28184713375796,3.6724255084991455,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,6,1.818642647370048,64.24032928388746,47.733638048172,1.7866891850331785,67.33678343949045,3.5725512504577637,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,7,1.8098622901970163,65.0295716112532,47.37201189994812,1.7805049905351773,68.03343949044586,3.655296802520752,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,8,1.7954282643240127,66.46419437340154,47.68236589431763,1.7735245971922662,68.78980891719745,3.61893892288208,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,9,1.792877278364528,66.72993925831202,47.86311197280884,1.768023541778516,69.30732484076434,3.6342742443084717,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,10,1.7852344180616881,67.45324488491049,47.94627928733826,1.7605276829118182,69.9343152866242,3.6380133628845215,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,11,1.77586705087091,68.46627237851662,47.8377685546875,1.7620359158060352,69.78503184713375,3.6307804584503174,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,12,1.7726961488613997,68.74000959079284,47.5939679145813,1.748108430273214,71.23805732484077,3.666562080383301,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,13,1.7656801454246502,69.44533248081841,47.5522301197052,1.7493325859118418,71.21815286624204,3.6381430625915527,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,14,1.7630528932642144,69.69109654731457,47.839661598205566,1.73934655508418,72.07404458598727,3.626343011856079,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
06:21:04,0,15,1.7582992437245595,70.15465153452685,47.942456007003784,1.7409702091460015,71.94466560509554,3.6784074306488037,1.8672232516109943,59.130859375,0.8384523391723633,exp3-bn,silu,2,adam,const,0.001,15,3456,before,conv,output/exp3-bn_model-0_stat.csv,output/exp3-bn_model-0_model.pt
