exp_begin,model_id,epoch,train_loss,train_acc,train_time,test_loss,test_acc,test_time,library,device,num_epoch,num_run,learning_rate,batch_size,filename
23:55:57,4,3,0.0121657932177186,99.57666397094728,5.390791654586792,0.05765560269355774,98.51999878883362,0.6624481678009033,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:55:57,4,4,0.009188435040414332,99.66666698455809,5.399795055389403,0.06391246616840363,98.28000068664551,0.6519334316253662,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:56:32,5,0,0.14652642607688904,95.660001039505,10.373651266098024,0.0581832006573677,98.21000099182129,0.6083297729492188,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:56:32,5,1,0.04663307964801788,98.55166673660278,5.37412428855896,0.04961717501282692,98.32999706268309,0.6056208610534668,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:56:32,5,2,0.025174008682370186,99.21166896820068,5.374756574630737,0.05279555544257164,98.29999804496764,0.6452913284301758,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:56:32,5,3,0.015656882897019386,99.49333071708679,5.358033657073975,0.0509258471429348,98.36999773979187,0.6502857208251953,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:56:32,5,4,0.009668027982115746,99.67833161354065,5.348411560058594,0.05738470330834389,98.29999804496764,0.6255407333374023,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:57:07,6,0,0.12951894104480746,96.08666896820068,5.502013206481934,0.06599383801221848,97.87999987602234,0.6241085529327393,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:57:07,6,1,0.04266812279820442,98.65000247955322,5.343421697616577,0.05590040981769562,98.12999963760376,0.6391515731811523,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:57:07,6,2,0.02259187400341034,99.24833178520204,5.361959218978882,0.055059440433979034,98.37999939918518,0.6003329753875732,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:57:07,6,3,0.013228977099061012,99.57000017166138,10.377366542816162,0.06619738787412642,98.21000099182129,1.097703218460083,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:57:07,6,4,0.009357977658510208,99.68000054359436,5.736733913421631,0.060263819992542274,98.48999977111816,0.6553225517272949,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:57:43,7,0,0.1368701159954071,95.94333171844481,5.532848358154297,0.05646354705095291,98.14000129699707,0.632105827331543,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:57:43,7,1,0.04193719103932381,98.66666793823242,5.366251707077026,0.055958494544029236,98.2200026512146,0.6104080677032471,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:57:43,7,2,0.02390601485967636,99.26000237464905,5.388407230377197,0.05124262720346452,98.50999712944031,0.6226391792297363,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:57:43,7,3,0.013513853773474692,99.54333305358887,5.356021165847778,0.05488962307572365,98.43999743461607,0.6621890068054199,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:57:43,7,4,0.008779114112257956,99.69833493232728,5.3748157024383545,0.0649002268910408,98.47000241279602,0.6529476642608643,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:58:14,8,0,0.13457933068275452,96.03000283241272,5.509570837020874,0.05628744140267372,98.29000234603882,0.6181166172027588,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:58:14,8,1,0.041637271642684937,98.70499968528748,5.366363763809204,0.050142522901296616,98.32999706268309,0.6226499080657959,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:58:14,8,2,0.02233177423477173,99.27166700363159,5.324202537536621,0.058562524616718285,98.11000227928162,0.6713652610778809,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:58:14,8,3,0.012837997637689114,99.58000183105469,5.426373243331909,0.05363704264163971,98.43999743461607,0.643831729888916,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:58:14,8,4,0.009510360658168793,99.6500015258789,5.367159605026245,0.06297577917575836,98.36999773979187,0.6380600929260254,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:58:44,9,0,0.13859723508358002,95.86833119392395,5.482161521911621,0.06751586496829988,97.79000282287598,0.6591651439666748,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:58:44,9,1,0.042864374816417694,98.69333505630492,5.3453991413116455,0.054442286491394036,98.1599986553192,0.6317262649536133,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:58:44,9,2,0.022365743294358253,99.25833344459534,5.362754821777344,0.052962202578783035,98.24000000953674,0.6591339111328125,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:58:44,9,3,0.012716125696897508,99.55666661262512,5.350330114364624,0.06557135283946991,98.1000006198883,0.6471071243286133,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:58:44,9,4,0.010334806516766548,99.67166781425476,5.428434133529663,0.06187848001718521,98.37999939918518,0.6410298347473145,TensorFlow,GPU,5,10,0.001,32,output/TensorFlow-GPU.csv
23:59:19,10,0,0.15564972162246704,95.36333084106444,4.951909065246582,0.06259571015834807,98.07999730110168,0.4785783290863037,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
23:59:19,10,1,0.04598679393529892,98.5783338546753,3.747591257095337,0.05264909192919731,98.1599986553192,0.4410345554351807,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
23:59:19,10,2,0.024051887914538383,99.27833080291748,3.680058717727661,0.055165283381938934,98.1599986553192,0.458935022354126,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
23:59:19,10,3,0.014810698106884956,99.54500198364258,3.6834838390350337,0.05114764347672463,98.39000105857849,0.4267878532409668,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
23:59:19,10,4,0.008789768442511559,99.7099995613098,3.6683030128479017,0.057004310190677636,98.35000038146973,0.43000674247741705,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
23:59:41,11,0,0.14993323385715485,95.57833075523376,3.83467149734497,0.058430731296539314,98.15000295639038,0.4231634140014648,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
23:59:41,11,1,0.044523872435092926,98.62666726112366,3.6821460723876953,0.05076255276799202,98.24000000953674,0.4706916809082031,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
23:59:41,11,2,0.02359556034207344,99.25333261489868,3.678741931915283,0.052432745695114136,98.33999872207642,0.4120550155639648,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
23:59:41,11,3,0.012410844676196577,99.57333207130432,3.6679084300994873,0.0594591535627842,98.30999970436096,0.4292619228363037,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
23:59:41,11,4,0.008978737518191338,99.68000054359436,3.6636142730712886,0.06700399518012999,98.30999970436096,0.4274265766143799,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:00:02,12,0,0.15265576541423798,95.44666409492493,3.8360846042633057,0.06132766604423522,98.01999926567078,0.42685818672180176,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:00:02,12,1,0.04595068469643593,98.58166575431824,3.698380947113037,0.06013079360127449,97.89999723434448,0.4223699569702149,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:00:02,12,2,0.02513545751571656,99.23999905586244,3.6728506088256836,0.049083881080150604,98.40999841690063,0.41774916648864746,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:00:02,12,3,0.014838516712188719,99.52666759490968,3.669993162155152,0.05110195279121399,98.47000241279602,0.4229233264923096,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:00:02,12,4,0.010245777666568756,99.67666864395142,3.6737868785858168,0.04598502069711685,98.580002784729,0.4480617046356201,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:00:22,13,0,0.15184731781482694,95.51833271980286,3.845038414001465,0.058152783662080765,98.11999797821044,0.4312858581542969,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:00:22,13,1,0.04486780241131783,98.59166741371156,3.664639949798584,0.05161483958363533,98.29999804496764,0.4560854434967041,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:00:22,13,2,0.023338247090578083,99.2983341217041,3.6857638359069824,0.04678186774253845,98.43000173568727,0.4367368221282959,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:00:22,13,3,0.014759819954633713,99.5299994945526,3.689022302627564,0.05271121859550476,98.4499990940094,0.4270637035369873,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:00:22,13,4,0.008866563439369202,99.73666667938231,3.677527904510498,0.05778211355209351,98.14000129699707,0.4291839599609375,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:00:43,14,0,0.15065181255340576,95.5299973487854,3.818192005157471,0.06606724113225937,97.71000146865843,0.4150123596191406,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:00:43,14,1,0.04725579544901848,98.580002784729,3.676279544830322,0.061043307185173035,98.2200026512146,0.4102926254272461,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:00:43,14,2,0.025993518531322483,99.19000267982484,3.6736724376678467,0.054562423378229134,98.29999804496764,0.4299941062927246,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:00:43,14,3,0.014919647946953772,99.50833320617676,3.688429832458496,0.05929907411336899,98.32999706268309,0.4227080345153809,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:00:43,14,4,0.010562696494162084,99.6583342552185,5.254824876785278,0.054812740534543984,98.47999811172484,0.4256174564361572,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:01:05,15,0,0.1567758172750473,95.29833197593688,3.8155229091644287,0.07028694450855255,97.72999882698059,0.430199146270752,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:01:05,15,1,0.04755399748682977,98.59499931335449,3.6807026863098153,0.052231576293706894,98.29000234603882,0.4250428676605225,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:01:05,15,2,0.0263491440564394,99.1783320903778,3.6693303585052486,0.05763983726501465,98.25000166893005,0.42774152755737305,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:01:05,15,3,0.01432838849723339,99.56666827201843,3.6811490058898926,0.05852800607681274,98.2699990272522,0.4354801177978516,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:01:05,15,4,0.010432903654873371,99.68666434288023,3.696894407272339,0.05375669524073602,98.36000204086305,0.4290914535522461,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:01:26,16,0,0.14617608487606049,95.63833475112915,3.8251569271087646,0.05953336134552956,97.97000288963318,0.4472851753234863,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:01:26,16,1,0.04517174884676933,98.59833121299744,3.6704304218292236,0.050928045064210885,98.25000166893005,0.42690157890319824,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:01:26,16,2,0.023094512522220608,99.28333163261414,3.6588821411132812,0.05136964842677117,98.43000173568727,0.4147448539733887,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:01:26,16,3,0.014407980255782602,99.55000281333923,3.680128812789917,0.05609408393502235,98.25000166893005,0.4301908016204834,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:01:26,16,4,0.010750513523817062,99.64166879653929,3.6662514209747314,0.056345701217651374,98.50000143051149,0.4138526916503906,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:01:47,17,0,0.15761542320251465,95.29500007629395,3.8305630683898926,0.06548916548490524,97.94999957084656,0.4355318546295166,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:01:47,17,1,0.04834654927253723,98.51999878883362,3.6597366333007812,0.04940434917807579,98.28000068664551,0.4315781593322754,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:01:47,17,2,0.024676896631717682,99.23499822616577,3.663960218429565,0.051573745906353,98.25000166893005,0.4347951412200928,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:01:47,17,3,0.015441781841218472,99.50000047683716,3.66904091835022,0.05663246288895608,98.19999933242798,0.4296915531158447,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:01:47,17,4,0.008686002343893051,99.72166419029236,3.669532060623169,0.0538502149283886,98.29999804496764,0.432586669921875,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:02:07,18,0,0.1525496393442154,95.45833468437195,3.8117012977600098,0.06623018532991409,97.9099988937378,0.4156148433685303,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:02:07,18,1,0.045510999858379364,98.60000014305115,3.6621694564819336,0.05070182681083679,98.25000166893005,0.4412679672241211,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:02:07,18,2,0.0263776071369648,99.19333457946777,3.678613424301148,0.046269696205854416,98.55999946594238,0.4270079135894776,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:02:07,18,3,0.013766622170805931,99.58833456039429,3.675212144851685,0.05652390792965889,98.29000234603882,0.4270627498626709,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:02:07,18,4,0.009991335682570934,99.67166781425476,3.6602954864501953,0.05706808343529701,98.25000166893005,0.4439380168914795,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:02:28,19,0,0.14868271350860596,95.54166793823242,3.834588289260864,0.06054126098752024,98.11999797821044,0.4140081405639648,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:02:28,19,1,0.04603228718042374,98.5616683959961,3.7046091556549072,0.048779256641864784,98.46000075340271,0.4091603755950928,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:02:28,19,2,0.024308064952492714,99.25000071525574,3.67539119720459,0.05393727496266365,98.32000136375427,0.4147951602935791,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:02:28,19,3,0.014198330231010912,99.5283305644989,3.6948046684265137,0.04682838171720505,98.50000143051149,0.4333312511444092,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:02:28,19,4,0.010550929233431816,99.66833591461182,3.678446292877197,0.05915926769375801,98.29999804496764,0.4301340579986572,TensorFlow,GPU,5,10,0.001,64,output/TensorFlow-GPU.csv
00:02:54,20,0,0.17948660254478455,94.71166729927064,4.198051691055299,0.07396899908781053,97.53999710083008,0.448091983795166,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:02:54,20,1,0.05419478565454483,98.37833046913148,2.9043080806732178,0.055701080709695816,98.25000166893005,0.3607959747314453,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:02:54,20,2,0.03020375594496727,99.11166429519652,5.254945755004883,0.049727369099855416,98.36000204086305,0.3760569095611572,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:02:54,20,3,0.016476448625326157,99.51666593551636,2.830775022506714,0.048355985432863235,98.4000027179718,0.35979199409484863,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:02:54,20,4,0.00990398321300745,99.726665019989,2.819434642791748,0.05177263170480728,98.36999773979187,0.3581092357635498,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:03:14,21,0,0.18003016710281372,94.76666450500488,2.9687259197235107,0.06857020407915115,97.79000282287598,0.3587825298309326,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:03:14,21,1,0.053791854530572884,98.39833378791808,2.833530902862549,0.05157016217708588,98.11999797821044,0.3596158027648926,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:03:14,21,2,0.02958180010318756,99.0916669368744,2.8480384349823,0.050599850714206696,98.22999835014343,0.36403489112854,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:03:14,21,3,0.01594291627407074,99.52499866485596,2.840132713317871,0.05105545371770859,98.4000027179718,0.383263111114502,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:03:14,21,4,0.010920952074229716,99.7016668319702,2.8823223114013667,0.05860927328467369,98.1599986553192,0.3788125514984131,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:03:30,22,0,0.1774316281080246,94.8216676712036,2.9574179649353027,0.06709980964660645,97.83999919891356,0.366267204284668,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:03:30,22,1,0.052094530314207084,98.40499758720398,2.8335421085357666,0.05160942673683167,98.1599986553192,0.3655431270599365,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:03:30,22,2,0.029882816597819332,99.07833337783812,2.8640296459198,0.04977298155426979,98.39000105857849,0.3821780681610107,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:03:30,22,3,0.016161419451236725,99.52499866485596,2.8682682514190674,0.05279010906815529,98.4499990940094,0.3807568550109863,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:03:30,22,4,0.01091377530246973,99.67833161354065,2.847829341888428,0.052983131259679794,98.4000027179718,0.3865201473236084,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:03:46,23,0,0.17761389911174774,94.83500123023987,2.9793472290039062,0.07197334617376328,97.60000109672545,0.3556632995605469,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:03:46,23,1,0.052028823643922806,98.45666885375977,2.8217101097106934,0.05075591057538986,98.32999706268309,0.3686113357543945,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:03:46,23,2,0.028889775276184082,99.16333556175232,2.8514304161071777,0.0495743602514267,98.2699990272522,0.3763561248779297,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:03:46,23,3,0.017611125484108925,99.47166442871094,2.838071346282959,0.04532461240887642,98.47000241279602,0.3891515731811523,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:03:46,23,4,0.010759249329566956,99.69666600227356,2.844281911849976,0.05257299169898033,98.35000038146973,0.3787558078765869,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:02,24,0,0.1976182907819748,94.19000148773192,2.9885144233703613,0.07476633042097093,97.65999913215636,0.3662030696868897,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:02,24,1,0.05836953595280647,98.28500151634216,2.8592004776000977,0.05998348444700241,98.05999994277954,0.369938850402832,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:02,24,2,0.034754522144794464,98.90499711036682,2.8497896194458012,0.050142042338848114,98.36999773979187,0.3743343353271485,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:02,24,3,0.01935712248086929,99.468332529068,2.8618955612182617,0.04891133308410645,98.36999773979187,0.39283251762390137,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:02,24,4,0.013992609456181526,99.58999752998352,2.9392910003662114,0.054941635578870766,98.18000197410583,0.3661923408508301,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:19,25,0,0.1781396120786667,94.7783350944519,2.9833641052246094,0.06354256719350815,97.82000184059143,0.3740310668945313,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:19,25,1,0.05425388365983963,98.39833378791808,2.84765100479126,0.05784573778510094,98.03000092506409,0.3745110034942627,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:19,25,2,0.03134377673268318,99.05333518981934,2.8520095348358154,0.04734998196363449,98.37999939918518,0.3756248950958252,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:19,25,3,0.018965529277920726,99.43333268165588,2.8561112880706787,0.04865950345993042,98.4499990940094,0.3780035972595215,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:19,25,4,0.011297189630568027,99.66499805450441,2.863037586212158,0.05159642547369003,98.43000173568727,0.3658978939056397,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:35,26,0,0.17583052814006805,94.83166933059692,2.9996299743652344,0.07172513753175735,97.71000146865843,0.3659591674804688,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:35,26,1,0.05497836321592331,98.294997215271,2.838083505630493,0.053448490798473365,98.21000099182129,0.3791003227233887,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:35,26,2,0.03181256726384163,99.05166625976562,2.8508226871490483,0.059839241206645966,97.99000024795531,0.3860628604888916,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:35,26,3,0.02114414796233177,99.36000108718872,2.845458984375,0.05300215259194374,98.42000007629395,0.3922176361083984,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:35,26,4,0.0128436041995883,99.60166811943054,2.8584659099578857,0.05567431822419167,98.36000204086305,0.3789544105529785,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:51,27,0,0.17373041808605194,95.02000212669373,3.0160720348358154,0.0662524551153183,97.71999716758728,0.3728852272033691,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:51,27,1,0.049939770251512534,98.48333597183228,2.877657175064087,0.05588167533278465,98.12999963760376,0.3896827697753906,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:51,27,2,0.02809992991387844,99.15333390235901,2.8642609119415283,0.048109371215105064,98.29000234603882,0.3717494010925293,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:51,27,3,0.015392760746181013,99.55333471298219,2.8678767681121826,0.049523524940013885,98.42000007629395,0.3718891143798828,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:04:51,27,4,0.009127930738031864,99.7433304786682,2.858546018600464,0.05471470206975937,98.2699990272522,0.3704650402069092,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
00:05:08,28,0,0.16912586987018585,95.10999917984007,2.9930760860443115,0.06408549100160599,97.89000153541565,0.3794825077056885,TensorFlow,GPU,5,10,0.001,128,output/TensorFlow-GPU.csv
