exp_begin,model_id,epoch,train_loss,train_acc,train_time,test_loss,test_acc,test_time,library,device,num_epoch,num_run,learning_rate,batch_size,overwrite,filename
03:08:49,5,4,1.4849474903864741,97.9433822631836,15.27653169631958,1.486740997204414,97.62620544433594,16.14574384689331,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:08:49,5,4,1.4798167215453253,98.45085906982422,15.191145420074465,1.4850349720471945,97.7263641357422,16.243910312652588,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:11:44,6,4,1.5989192922910054,87.99412536621094,17.208710193634033,1.525111015790548,94.140625,16.209508419036865,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:11:44,6,4,1.5157375080972657,94.9786376953125,15.530054807662964,1.506276982717025,95.75320434570312,15.878214597702026,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:11:44,6,4,1.4957530065479439,96.82158660888672,15.479166030883787,1.4961311458012996,96.68470001220705,16.11472511291504,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:11:44,6,4,1.4852814241352243,97.95673370361328,15.605981349945068,1.4881227864668918,97.52604675292969,16.268712282180786,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:11:44,6,4,1.4809350717780936,98.2638931274414,15.461371660232544,1.4845374960165758,97.87660217285156,15.299403429031372,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:14:44,7,4,1.7032774075483663,76.428955078125,23.328426599502567,1.6202975584146304,84.16466522216797,15.475827693939207,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:14:44,7,4,1.6162757557681484,84.57532501220703,15.046584606170654,1.600762848288585,86.18790435791016,15.965998888015747,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:14:44,7,4,1.6000136473239996,86.17788696289062,15.14134645462036,1.5915073576645973,86.98918151855469,15.85706901550293,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:14:44,7,4,1.5286393058605685,93.60310363769531,14.864711999893188,1.5000504056612651,96.37419891357422,16.04471778869629,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:14:44,7,4,1.494083449881301,97.07532501220705,14.65389609336853,1.494478051096965,96.9050521850586,15.825193166732788,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:17:39,8,4,1.605302386304252,87.05929565429688,20.753280162811283,1.5250276086422114,94.09054565429688,15.979746103286743,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:17:39,8,4,1.511589770133679,95.3659210205078,15.096087455749512,1.5031011754121535,96.20392608642578,15.753373622894287,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:17:39,8,4,1.4933722166933563,97.14209747314452,15.849764585494995,1.4953581820695827,96.84495544433594,16.349722146987915,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:17:39,8,4,1.4849587006446645,97.9033203125,15.591583251953125,1.4884014775355656,97.4959945678711,16.182640552520752,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:17:39,8,4,1.4789568939779558,98.45085906982422,16.267816066741947,1.4859183896810582,97.6963119506836,16.744237422943115,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:20:41,9,4,1.638304466365749,83.62714385986328,25.393351078033447,1.5318966951125708,93.40945434570312,16.35408091545105,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:20:41,9,4,1.5215094777253957,94.28419494628906,15.281246662139893,1.5097615298552391,95.49279022216795,16.719849109649658,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:20:41,9,4,1.5023030546995308,96.19391632080078,15.324920654296875,1.4992297341426213,96.56450653076172,16.499430418014526,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:20:41,9,4,1.4911493383921108,97.23558044433594,15.453125953674315,1.4931097622865286,97.20552825927734,16.569560289382935,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:20:41,9,4,1.484333416335603,97.9433822631836,15.254778146743774,1.4893340739684229,97.50601196289062,15.997113466262816,PyTorch,TPU,5,10,0.001,32,False,output/PyTorch-TPU.csv
03:23:45,10,4,1.6679176102336657,81.61058044433594,16.865541458129886,1.5370720403316689,93.25921630859376,11.6956787109375,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:23:45,10,4,1.5266974318740714,93.99038696289062,11.44674038887024,1.5170593995314383,95.04206848144531,11.459547519683838,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:23:45,10,4,1.50642595331893,96.00695037841795,10.553909301757812,1.5042750132389555,96.06370544433594,11.737203359603882,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:23:45,10,4,1.4963465674310668,96.87500762939452,10.676379680633543,1.4962283670902252,96.86498260498048,11.998634338378904,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:23:45,10,4,1.4883713182221112,97.63622283935548,10.38138484954834,1.4894140507930365,97.51602935791016,11.526138305664062,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:26:01,11,4,1.6527980158471651,83.56036376953125,21.181255102157593,1.5308063970162318,93.61978912353516,11.723909139633179,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:26:01,11,4,1.5168881161600096,95.0053482055664,10.61362600326538,1.5087970839096951,95.72315979003906,11.777755737304688,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:26:01,11,4,1.4990233284795391,96.7948760986328,10.547036170959473,1.4972576200962069,96.77484130859376,11.621526956558228,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:26:01,11,4,1.4884506362116234,97.76976776123048,10.523582220077516,1.4915600281495314,97.2255630493164,11.828460931777954,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:26:01,11,4,1.4837328888412216,98.1436996459961,10.426383733749391,1.4869275811390998,97.67628479003906,11.903411626815796,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:28:31,12,4,1.6748437484105427,81.2767105102539,27.28720307350159,1.5390274883844914,93.0088119506836,11.466932773590088,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:28:31,12,4,1.5240851070126915,94.61805725097656,10.598837614059446,1.5148232800838275,95.22235870361328,11.803529500961304,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:28:31,12,4,1.5048633406304903,96.14049530029295,10.337413787841797,1.503969879486622,96.10376739501952,11.748376369476318,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:28:31,12,4,1.4947469102011786,97.20886993408205,10.678261518478395,1.496426522731781,96.77484130859376,11.931155443191528,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:28:31,12,4,1.4886525543327005,97.56945037841795,10.290443658828737,1.4921231071154275,97.1955108642578,11.951209306716919,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:30:56,13,4,1.6846299629945019,79.72756958007812,20.121027946472168,1.5452770032943823,92.3477554321289,11.852385997772215,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:30:56,13,4,1.5347770768353062,93.17575073242188,10.359214067459105,1.5229023794333139,94.24078369140624,12.163217782974243,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:30:56,13,4,1.5138270742872844,95.16560363769531,10.321132898330687,1.5061890246012273,95.79327392578124,11.887457609176636,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:30:56,13,4,1.5020918866508028,96.32746124267578,10.711146116256712,1.5020896876469636,96.24398803710938,11.82384443283081,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:30:56,13,4,1.494254547306615,96.9284210205078,10.42155408859253,1.4969550317678697,96.57452392578124,11.49360418319702,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:33:15,14,4,1.6912386030213449,79.2200927734375,21.779164552688602,1.5445066186097949,92.58814239501952,11.901344776153564,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:33:15,14,4,1.529581686370393,93.75000762939452,10.334925413131712,1.5154616825091534,95.04206848144531,11.857741117477415,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:33:15,14,4,1.5065273566123767,96.02030181884766,10.452235698699953,1.5019321281176348,96.19390869140624,11.75220274925232,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:33:15,14,4,1.4956728484895494,96.98184204101562,10.290584802627565,1.4938890200394852,96.98517608642578,11.765618562698364,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:33:15,14,4,1.4879581316923485,97.66293334960938,10.58063578605652,1.4901171013330805,97.31570434570312,11.595936059951782,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:35:39,15,4,1.7749366780631564,70.04541015625,18.150455236434933,1.6884819574845142,77.41386413574219,11.871340990066528,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:35:39,15,4,1.6356771817574134,83.01282501220703,10.609415769577025,1.5694346596033146,89.96394348144531,11.94770073890686,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:35:39,15,4,1.51707862279354,94.92521667480469,10.246711492538454,1.5027969533052201,96.11378479003906,12.039339780807495,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:35:39,15,4,1.4945922906582172,97.04861450195312,9.994277954101562,1.4924365610648425,97.14543151855469,11.434560775756836,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:35:39,15,4,1.4846905663482144,98.036865234375,10.585598945617676,1.4877177660281842,97.6863021850586,11.327681303024292,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:37:55,16,4,1.6368052103580573,84.60203552246094,18.519690036773678,1.5210228623488011,94.71154022216795,11.992738246917725,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:37:55,16,4,1.5125124230344071,95.47276306152344,10.325822353363037,1.5042606187172425,96.1338119506836,11.589609384536743,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:37:55,16,4,1.496300942877419,96.96849060058594,10.712218284606934,1.4944911759633284,96.96514892578124,11.607531785964966,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:37:55,16,4,1.4892872042126126,97.56945037841795,10.369793653488161,1.4902498943683429,97.2956771850586,11.461877822875975,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:37:55,16,4,1.4837559563481908,98.02350616455078,10.298633575439453,1.48769591939755,97.6161880493164,11.87877345085144,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:40:07,17,4,1.7371791183439076,74.03846740722656,14.21982192993164,1.6392767841999347,82.4619369506836,11.400364637374878,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:40:07,17,4,1.5632328885233302,90.3311996459961,10.462707042694092,1.5172028029576323,94.9619369506836,11.83194065093994,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:40:07,17,4,1.5059819832826271,95.86004638671876,10.092976331710817,1.4978371514723852,96.63461303710938,11.17767882347107,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:40:07,17,4,1.4938776024386409,97.07532501220705,10.684238910675047,1.4927645019995859,97.0653076171875,11.54721212387085,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:40:07,17,4,1.4860483244952991,97.8498992919922,10.404704332351683,1.4877371864441111,97.60617065429688,11.525043725967407,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:42:13,18,4,1.6680110428068369,81.55715942382812,14.79685664176941,1.5397024101171741,92.94872283935548,11.443622350692749,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:42:13,18,4,1.528004303956643,93.87019348144531,10.312993049621582,1.5169403766974423,94.921875,11.597334623336792,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:42:13,18,4,1.5083095507744033,95.86004638671876,10.187827110290527,1.5013159971970778,96.17388153076172,11.630974531173706,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:42:13,18,4,1.4975337747834687,96.7147445678711,10.145332098007204,1.4978026824119763,96.5244369506836,11.525075912475586,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:42:13,18,4,1.490500590740106,97.32906341552734,10.290192127227783,1.4920808222049322,97.16546630859376,11.59885835647583,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:44:19,19,4,1.6798311257973697,80.70246124267578,15.573433637619019,1.5411861233222182,92.87860870361328,11.675573587417604,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:44:19,19,4,1.5327840177421896,93.5096206665039,10.346340894699095,1.5195903816284275,94.71154022216795,11.634992837905884,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:44:19,19,4,1.5124536324770024,95.39263153076172,10.165477275848387,1.5075277823668258,95.6330108642578,11.438366174697876,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:44:19,19,4,1.5011891676829412,96.474365234375,10.538570404052734,1.5007543433935215,96.37419891357422,11.668312311172485,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:44:19,19,4,1.4930374703855596,97.12874603271484,10.264166593551638,1.492531854372758,97.11538696289062,11.322468757629395,PyTorch,TPU,5,10,0.001,64,False,output/PyTorch-TPU.csv
03:46:32,20,4,1.721757592826054,77.1012954711914,18.93563342094421,1.5541364015677035,91.7167510986328,9.404013395309446,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:46:32,20,4,1.545286963725912,92.32219696044922,7.892805337905884,1.5288124665235865,93.80007934570312,9.376022815704346,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:46:32,20,4,1.5243878302903011,94.23491668701172,8.126550436019897,1.5157492451178722,95.02203369140624,9.327324151992796,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:46:32,20,4,1.5109813357221669,95.56842803955078,7.887095212936401,1.5089676181475322,95.59294891357422,9.49630045890808,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:46:32,20,4,1.5030078456319609,96.2957992553711,7.8710269927978525,1.5013652168787444,96.27404022216795,9.41078448295593,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:48:28,21,4,1.8239754520613567,65.30172729492189,17.251388788223267,1.6491585618410356,82.12139892578125,9.542043209075928,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:48:28,21,4,1.603722216754124,86.4762954711914,8.030479907989504,1.535066564877828,93.26923370361328,9.486161470413206,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:48:28,21,4,1.5296560155934298,93.85775756835938,8.061954736709595,1.517931076196524,94.8417510986328,9.44336462020874,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:48:28,21,4,1.514330678972705,95.35291290283205,8.106954097747803,1.5073212446310582,95.78325653076172,9.561376571655273,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:48:28,21,4,1.5048993188759376,96.16110229492188,8.086422443389893,1.5024519302906134,96.1238021850586,9.511593580245973,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:50:19,22,4,1.832251184973224,64.89762878417969,10.853090047836304,1.7012576506688044,76.37220001220703,9.62073850631714,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:50:19,22,4,1.5960663639265915,87.63469696044922,8.613667726516724,1.532476605513157,93.63982391357422,9.601895332336426,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:50:19,22,4,1.5258039092195446,94.42349243164062,8.528609991073607,1.517159185348413,94.98197174072266,9.8674213886261,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:50:19,22,4,1.5108285792942704,95.74353790283205,8.344403743743896,1.5071647870234954,95.82331848144531,9.754698991775511,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:50:19,22,4,1.501208465674828,96.53825378417969,8.28404426574707,1.4996952827160177,96.5144271850586,9.862356901168825,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:52:02,23,4,1.7271718691135276,76.69719696044922,12.881631851196287,1.5528948521002746,91.8269271850586,9.956686019897461,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:52:02,23,4,1.5444608926773071,92.4299545288086,8.155655145645143,1.5261963468331556,94.12059783935548,9.723672151565554,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:52:02,23,4,1.5204903257304223,94.63900756835938,8.165933132171629,1.5114629176946788,95.45272827148438,9.673498868942259,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:52:02,23,4,1.5086990142690724,95.77047729492188,8.167126417160034,1.5058964720139136,95.90345001220705,9.785206317901613,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:52:02,23,4,1.5017589556759798,96.37661743164062,8.087109804153442,1.4993479954890716,96.484375,9.66382122039795,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:53:47,24,4,1.7556103591261238,73.74730682373047,14.121704578399658,1.5665581745979114,90.8153076171875,9.807257890701292,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:53:47,24,4,1.5499043916833812,91.9450454711914,8.289146184921265,1.5299655565848718,93.7800521850586,9.747223615646364,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:53:47,24,4,1.5257970999027122,94.11368560791016,8.187729120254518,1.5144695135263295,95.10216522216795,9.581897020339968,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:53:47,24,4,1.5111271759559368,95.52801513671876,8.24377703666687,1.5048626019404483,96.0236358642578,9.796993017196657,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:53:47,24,4,1.5015964528609966,96.44396209716795,8.177087306976317,1.4990746409465106,96.57452392578124,9.594950675964355,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:56:21,25,4,1.6929514757518112,80.73814392089844,25.22206974029541,1.5468517710001042,92.4178695678711,9.330231189727783,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:56:21,25,4,1.5369389838185803,93.06304168701172,8.276434898376465,1.5216346979141235,94.62139892578124,9.4861421585083,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:56:21,25,4,1.5147736689140057,95.27208709716795,8.136888742446901,1.5092037045038664,95.7331771850586,9.576158046722412,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:56:21,25,4,1.5042065279237156,96.20150756835938,7.964677095413207,1.500868531373831,96.37419891357422,9.696212053298948,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:56:21,25,4,1.4968958373727468,96.8615264892578,7.816201210021973,1.4986098194733644,96.70472717285156,9.48494791984558,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:58:38,26,4,1.8057753402611303,68.73652648925781,21.7770836353302,1.6400537261596093,83.10296630859375,9.489112854003906,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:58:38,26,4,1.6279223725713532,84.02478790283203,8.289301872253418,1.6154256478334084,85.06610870361328,9.364866495132445,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:58:38,26,4,1.6068954755519995,85.68157196044922,8.362915515899656,1.5994201256678655,86.53845977783203,9.419841051101683,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:58:38,26,4,1.5952426667871151,86.83998107910156,8.011523962020874,1.5936599572499592,86.95913696289062,10.022445440292357,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
03:58:38,26,4,1.5884054755342418,87.54041290283203,7.7189462184906015,1.5880861053100002,87.42988586425781,9.13552474975586,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
04:00:32,27,4,1.7594449848964298,73.80118560791016,12.981756210327148,1.561137434763786,91.48638153076172,9.260006666183473,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
04:00:32,27,4,1.5493413805961609,92.20096588134766,8.41590404510498,1.5279085376323798,94.03044891357422,9.835292577743528,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
04:00:32,27,4,1.5241744251086795,94.41001892089844,7.660275459289551,1.5133454249455378,95.20232391357422,8.905909538269043,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
04:00:32,27,4,1.5093902637218606,95.8512954711914,8.367250680923464,1.5047076268073838,96.00360870361328,9.335533380508425,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
04:00:32,27,4,1.5004141392378971,96.6325454711914,8.097777605056763,1.5004018147786458,96.46434783935548,9.57737636566162,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
04:02:15,28,4,1.8553074639419032,63.29471969604492,13.67602276802063,1.7079507769682467,75.88140869140625,9.365075349807741,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
04:02:15,28,4,1.6984212398529053,76.53556060791016,8.346968173980713,1.6866926382749508,77.61418151855469,9.303239107131956,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
04:02:15,28,4,1.6845386747656197,77.69396209716797,8.012202739715576,1.6802248496275682,78.07492065429688,9.416045904159548,PyTorch,TPU,5,10,0.001,128,False,output/PyTorch-TPU.csv
